categoria_completa,categoria,nivel_1,nivel_2,nivel_3,nivel_4,categoria_real,quantidade,link
Construção / Aberturas / Claraboias / Claraboias,Construção > Aberturas > Claraboias,Construção,Aberturas,Claraboias,,Claraboias,1,https://lista.mercadolivre.com.br/construcao/aberturas/claraboias/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB270506%26applied_value_name%3DClaraboias%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Boroscópios / Boroscopios,Construção > Encanamento > Boroscópios,Construção,Encanamento,Boroscópios,,Boroscopios,1,https://lista.mercadolivre.com.br/construcao/encanamento/boroscopios/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271067%26applied_value_name%3DBorosc%C3%B3pios%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Conexões / Válvulas > Válvulas de Retenção / Valvulas Retencao,Construção > Encanamento > Conexões > Válvulas > Válvulas de Retenção,Construção,Encanamento,Conexões,Válvulas > Válvulas de Retenção,Valvulas Retencao,1,https://lista.mercadolivre.com.br/construcao/encanamento/conexoes/valvulas/valvulas-retencao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271356%26applied_value_name%3DV%C3%A1lvulas+de+Reten%C3%A7%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Conexões / Luvas de Redução / Luvas Reducao,Construção > Encanamento > Conexões > Luvas de Redução,Construção,Encanamento,Conexões,Luvas de Redução,Luvas Reducao,1,https://lista.mercadolivre.com.br/construcao/encanamento/conexoes/luvas-reducao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB277544%26applied_value_name%3DLuvas+de+Redu%C3%A7%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Tanques / Interruptores Flutuantes / Interruptores Flutuantes,Construção > Encanamento > Tanques > Interruptores Flutuantes,Construção,Encanamento,Tanques,Interruptores Flutuantes,Interruptores Flutuantes,10,https://lista.mercadolivre.com.br/construcao/encanamento/tanques/interruptores-flutuantes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB420290%26applied_value_name%3DInterruptores+Flutuantes%26applied_value_order%3D1%26applied_value_results%3D10%26is_custom%3Dfalse
Construção / Encanamento / Tanques / Tampas de Caixas de Agua / Tampas Caixas Agua,Construção > Encanamento > Tanques > Tampas de Caixas de Agua,Construção,Encanamento,Tanques,Tampas de Caixas de Agua,Tampas Caixas Agua,1,https://lista.mercadolivre.com.br/construcao/encanamento/tanques/tampas-caixas-agua/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431023%26applied_value_name%3DTampas+de+Caixas+de+Agua%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Isolantes Térmicos para Tubos / Isolantes Termicos Tubos,Construção > Encanamento > Isolantes Térmicos para Tubos,Construção,Encanamento,Isolantes Térmicos para Tubos,,Isolantes Termicos Tubos,2,https://lista.mercadolivre.com.br/construcao/encanamento/isolantes-termicos-tubos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271586%26applied_value_name%3DIsolantes+T%C3%A9rmicos+para+Tubos%26applied_value_order%3D3%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Cubas para Banheiro / Cubas Banheiro,Construção > Mobiliário para Banheiros > Cubas para Banheiro,Construção,Mobiliário para Banheiros,Cubas para Banheiro,,Cubas Banheiro,7,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/cubas-banheiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439068%26applied_value_name%3DCubas+para+Banheiro%26applied_value_order%3D2%26applied_value_results%3D7%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Móveis de Banho / Armários para Banheiro / Armarios Banheiro,Construção > Mobiliário para Banheiros > Móveis de Banho > Armários para Banheiro,Construção,Mobiliário para Banheiros,Móveis de Banho,Armários para Banheiro,Armarios Banheiro,1,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/moveis-banho/armarios-banheiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB454709%26applied_value_name%3DArm%C3%A1rios+para+Banheiro%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Móveis de Banho / Armário de Parede / Armario Parede,Construção > Mobiliário para Banheiros > Móveis de Banho > Armário de Parede,Construção,Mobiliário para Banheiros,Móveis de Banho,Armário de Parede,Armario Parede,6,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/moveis-banho/armario-parede/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB455941%26applied_value_name%3DArm%C3%A1rio+de+Parede%26applied_value_order%3D1%26applied_value_results%3D6%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Outros / Outros,Construção > Mobiliário para Banheiros > Outros,Construção,Mobiliário para Banheiros,Outros,,Outros,2,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB269774%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros > Convencionais / Convencionais,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Convencionais,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Chuveiros > Convencionais,Convencionais,10,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/convencionais/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB269858%26applied_value_name%3DConvencionais%26applied_value_order%3D2%26applied_value_results%3D10%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros > Chuveiros Higiênicos / Chuveiros Higienicos,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Chuveiros Higiênicos,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Chuveiros > Chuveiros Higiênicos,Chuveiros Higienicos,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/chuveiros-higienicos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456040%26applied_value_name%3DChuveiros+Higi%C3%AAnicos%26applied_value_order%3D1%26applied_value_results%3D5%26is_custom%3Dfalse
Paineis Chuveiro,,,,,,Paineis Chuveiro,0,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/paineis-chuveiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB436149%26applied_value_name%3DPaineis+de+Chuveiro%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros > Outros / Outros,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Outros,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Chuveiros > Outros,Outros,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB438708%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D5%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Sets de Torneiras / Sets Torneiras,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Sets de Torneiras,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Sets de Torneiras,Sets Torneiras,7,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/sets-torneiras/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439069%26applied_value_name%3DSets+de+Torneiras%26applied_value_order%3D3%26applied_value_results%3D7%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Misturadores / Misturadores,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Misturadores,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Misturadores,Misturadores,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/misturadores/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB457928%26applied_value_name%3DMisturadores%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Outros / Outros,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Outros,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Outros,Outros,4,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439147%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Mobiliário para Cozinhas / Torneiras Elétricas / Torneiras Eletricas,Construção > Mobiliário para Cozinhas > Torneiras Elétricas,Construção,Mobiliário para Cozinhas,Torneiras Elétricas,,Torneiras Eletricas,1,https://lista.mercadolivre.com.br/construcao/mobiliario-cozinhas/torneiras-eletricas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455667%26applied_value_name%3DTorneiras+El%C3%A9tricas%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Acessórios de Construção / Andaimes / Andaimes,Construção > Acessórios de Construção > Andaimes,Construção,Acessórios de Construção,Andaimes,,Andaimes,1,https://lista.mercadolivre.com.br/construcao/acessorios-construcao/andaimes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB421290%26applied_value_name%3DAndaimes%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Acessórios de Construção / Outros / Outros,Construção > Acessórios de Construção > Outros,Construção,Acessórios de Construção,Outros,,Outros,2,https://lista.mercadolivre.com.br/construcao/acessorios-construcao/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB455444%26applied_value_name%3DOutros%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Sanduíches / Sanduiches,Alimentos e Bebidas > Comida Preparada > Sanduíches,Alimentos e Bebidas,Comida Preparada,Sanduíches,,Sanduiches,1,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/sanduiches/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431253%26applied_value_name%3DSandu%C3%ADches%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Outros / Outros,Alimentos e Bebidas > Comida Preparada > Outros,Alimentos e Bebidas,Comida Preparada,Outros,,Outros,1,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB410887%26applied_value_name%3DOutros%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Sorvetes e Sobremesas Geladas / Sorvetes Sobremesas Geladas,Alimentos e Bebidas > Comida Preparada > Sorvetes e Sobremesas Geladas,Alimentos e Bebidas,Comida Preparada,Sorvetes e Sobremesas Geladas,,Sorvetes Sobremesas Geladas,3,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/sorvetes-sobremesas-geladas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431251%26applied_value_name%3DSorvetes+e+Sobremesas+Geladas%26applied_value_order%3D2%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Frescos / Frescos,Alimentos e Bebidas > Frescos,Alimentos e Bebidas,Frescos,,,Frescos,2,https://lista.mercadolivre.com.br/alimentos-bebidas/frescos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB439739%26applied_value_name%3DFrescos%26applied_value_order%3D3%26applied_value_results%3D2%26is_custom%3Dfalse
Alimentos e Bebidas / Outros / Outros,Alimentos e Bebidas > Outros,Alimentos e Bebidas,Outros,,,Outros,3,https://lista.mercadolivre.com.br/alimentos-bebidas/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1417%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D3%26is_custom%3Dfalse
"Alimentos e Bebidas / Mercearia / Arroz, Legumes e Sementes / Arroz Legumes Sementes","Alimentos e Bebidas > Mercearia > Arroz, Legumes e Sementes",Alimentos e Bebidas,Mercearia,"Arroz, Legumes e Sementes",,Arroz Legumes Sementes,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/arroz-legumes-sementes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB439582%26applied_value_name%3DArroz%2C+Legumes+e+Sementes%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Doces e Chocolates / Ovos De Pascoa / Ovos Pascoa,Alimentos e Bebidas > Mercearia > Doces e Chocolates > Ovos De Pascoa,Alimentos e Bebidas,Mercearia,Doces e Chocolates,Ovos De Pascoa,Ovos Pascoa,3,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/doces-chocolates/ovos-pascoa/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB263833%26applied_value_name%3DOvos+De+Pascoa%26applied_value_order%3D3%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Alimentos Instantâneos / Arroz Instantâneo / Arroz Instantaneo,Alimentos e Bebidas > Mercearia > Alimentos Instantâneos > Arroz Instantâneo,Alimentos e Bebidas,Mercearia,Alimentos Instantâneos,Arroz Instantâneo,Arroz Instantaneo,4,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/alimentos-instantaneos/arroz-instantaneo/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB439590%26applied_value_name%3DArroz+Instant%C3%A2neo%26applied_value_order%3D1%26applied_value_results%3D4%26is_custom%3Dfalse
