categoria_completa,categoria,nivel_1,nivel_2,nivel_3,categoria_real,quantidade,link
Acessórios para Veículos / Peças Náuticas / Convés e Cabine / Acessórios de Convés / Outros,Acessórios para Veículos > Peças Náuticas > Convés e Cabine > Acessórios de Convés,Acessórios para Veículos,Peças Náuticas,Convés e Cabine,Outros,9,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/conves-cabine/acessorios-conves/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças Náuticas / Navegação à Vela / Landes,Acessórios para Veículos > Peças Náuticas > Navegação à Vela,Acessórios para Veículos,Peças Náuticas,Navegação à Vela,Landes,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/navegacao-vela/landes/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Frisos / Frisos para Faróis / Frisos Farois,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Frisos > Frisos para Faróis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Frisos Farois,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/frisos/frisos-farois/
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Malas e Tampas Traseiras / Portas e Revestimentos / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Malas e Tampas Traseiras > Portas e Revestimentos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Outros,7,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/malas-tampas-traseiras/portas-revestimentos/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Malas e Tampas Traseiras / Portas e Revestimentos / Portas Completas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Malas e Tampas Traseiras > Portas e Revestimentos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Portas Completas,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/malas-tampas-traseiras/portas-revestimentos/portas-completas/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Painéis / Painéis Adicionais / Mamparos,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Painéis > Painéis Adicionais,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Mamparos,2,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/paineis/paineis-adicionais/mamparos/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Painéis / Painéis Adicionais / Paineis Piso,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Painéis > Painéis Adicionais,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Paineis Piso,2,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/paineis/paineis-adicionais/paineis-piso/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Painéis / Para-lamas / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Painéis > Para-lamas,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Outros,9,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/paineis/lamas/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Painéis / Portas de Combustível / Macanetas Liberacao,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Painéis > Portas de Combustível,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Macanetas Liberacao,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/paineis/portas-combustivel/macanetas-liberacao/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Painéis / Portas de Combustível / Outros / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Painéis > Portas de Combustível > Outros,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Outros,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/paineis/portas-combustivel/outros/
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Portas e Painéis / Portoes Elevaveis,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Portas e Painéis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Portoes Elevaveis,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/portas-paineis/portoes-elevaveis/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Reparo de Caixas / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Reparo de Caixas,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Outros,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/reparo-caixas/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Tanques de Combustível / Tanques Gas Comprimido,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Tanques de Combustível,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Tanques Gas Comprimido,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/tanques-combustivel/tanques-gas-comprimido/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Tetos / Tetos Conversíveis / Selos,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Tetos > Tetos Conversíveis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Selos,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/tetos/tetos-conversiveis/selos/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Tetos / Tetos Conversíveis / Tetos Dobraveis,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Tetos > Tetos Conversíveis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Tetos Dobraveis,2,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/tetos/tetos-conversiveis/tetos-dobraveis/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Tetos / Tetos Rígidos e Painéis / Tetos T Tops,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Tetos > Tetos Rígidos e Painéis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Tetos T Tops,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/tetos/tetos-rigidos-paineis/tetos-t-tops/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Tetos / Tetos solares / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Carroceria > Tetos > Tetos solares,Acessórios para Veículos,Peças de Carros e Caminhonetes,Carroceria,Outros,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/carroceria/tetos/tetos-solares/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Controles e unidades HVAC / _Categid_459538,Acessórios para Veículos > Peças de Carros e Caminhonetes > Climatização > Ar Condicionado > Controles e unidades HVAC,Acessórios para Veículos,Peças de Carros e Caminhonetes,Climatização,_Categid_459538,4,https://lista.mercadolivre.com.br/_CategID_459538_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Controles e unidades HVAC / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Climatização > Ar Condicionado > Controles e unidades HVAC,Acessórios para Veículos,Peças de Carros e Caminhonetes,Climatização,Outros,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/climatizacao/ar-condicionado/controles-unidades-hvac/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Controles e unidades HVAC / Rodas Soprador,Acessórios para Veículos > Peças de Carros e Caminhonetes > Climatização > Ar Condicionado > Controles e unidades HVAC,Acessórios para Veículos,Peças de Carros e Caminhonetes,Climatização,Rodas Soprador,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/climatizacao/ar-condicionado/controles-unidades-hvac/rodas-soprador/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Controles e unidades HVAC / _Categid_459539,Acessórios para Veículos > Peças de Carros e Caminhonetes > Climatização > Ar Condicionado > Controles e unidades HVAC,Acessórios para Veículos,Peças de Carros e Caminhonetes,Climatização,_Categid_459539,4,https://lista.mercadolivre.com.br/_CategID_459539_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Assistentes de Estacionamento / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Assistentes de Estacionamento,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,Outros,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/conducao-assistida-avancada/assistentes-estacionamento/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Avisos e Advertências / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Avisos e Advertências,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,Outros,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/conducao-assistida-avancada/avisos-advertencias/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Avisos e Advertências / _Categid_459559,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Avisos e Advertências,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,_Categid_459559,5,https://lista.mercadolivre.com.br/_CategID_459559_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Componentes Controle Cruzeiro / Centros de Sincronização / _Categid_459555,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Componentes Controle Cruzeiro > Centros de Sincronização,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,_Categid_459555,0,https://lista.mercadolivre.com.br/_CategID_459555
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Componentes Controle Cruzeiro / Modulos Controle Adas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Componentes Controle Cruzeiro,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,Modulos Controle Adas,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/conducao-assistida-avancada/componentes-controle-cruzeiro/modulos-controle-adas/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Condução Assistida Avançada / Componentes Controle Cruzeiro / Outros / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Condução Assistida Avançada > Componentes Controle Cruzeiro > Outros,Acessórios para Veículos,Peças de Carros e Caminhonetes,Condução Assistida Avançada,Outros,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/conducao-assistida-avancada/componentes-controle-cruzeiro/outros/
"Acessórios para Veículos / Peças de Carros e Caminhonetes / Elétricos, Híbridos e PHEV / Baterias e BMS / Placas Monitoramento Bateria","Acessórios para Veículos > Peças de Carros e Caminhonetes > Elétricos, Híbridos e PHEV > Baterias e BMS",Acessórios para Veículos,Peças de Carros e Caminhonetes,"Elétricos, Híbridos e PHEV",Placas Monitoramento Bateria,2,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/eletricos-hibridos-phev/baterias-bms/placas-monitoramento-bateria/_NoIndex_True?original_category_landing=true
"Acessórios para Veículos / Peças de Carros e Caminhonetes / Elétricos, Híbridos e PHEV / Baterias e BMS / Unidades Gestao Carga","Acessórios para Veículos > Peças de Carros e Caminhonetes > Elétricos, Híbridos e PHEV > Baterias e BMS",Acessórios para Veículos,Peças de Carros e Caminhonetes,"Elétricos, Híbridos e PHEV",Unidades Gestao Carga,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/eletricos-hibridos-phev/baterias-bms/unidades-gestao-carga/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Bombas Ar Secundario,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Bombas Ar Secundario,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/bombas-ar-secundario/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Componentes de Fluido Diesel / Aquecedores Def,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Componentes de Fluido Diesel,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Aquecedores Def,10,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/componentes-fluido-diesel/aquecedores-def/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Componentes de Fluido Diesel / Bombas Def,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Componentes de Fluido Diesel,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Bombas Def,10,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/componentes-fluido-diesel/bombas-def/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Componentes de Fluido Diesel / Outros / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Componentes de Fluido Diesel > Outros,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Outros,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/componentes-fluido-diesel/outros/
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Componentes de Fluido Diesel / Tanques Def,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Componentes de Fluido Diesel,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Tanques Def,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/componentes-fluido-diesel/tanques-def/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Fixações de Escape / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Fixações de Escape,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Outros,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/fixacoes-escape/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Kits de Escapamento / Kits Header Back,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Kits de Escapamento,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Kits Header Back,2,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/kits-escapamento/kits-header-back/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Protetores Térmicos / Kits Envolturas Termicas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Protetores Térmicos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Kits Envolturas Termicas,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/protetores-termicos/kits-envolturas-termicas/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Protetores Térmicos / Mangueiras Termicas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Protetores Térmicos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Mangueiras Termicas,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/protetores-termicos/mangueiras-termicas/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Silenciadores e Componentes / Kits Resonadores,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Silenciadores e Componentes,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Kits Resonadores,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/silenciadores-componentes/kits-resonadores/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Solenóides / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Solenóides,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Outros,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/solenoides/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Solenóides / Solenoides Bomba Ar,Acessórios para Veículos > Peças de Carros e Caminhonetes > Escapamentos > Solenóides,Acessórios para Veículos,Peças de Carros e Caminhonetes,Escapamentos,Solenoides Bomba Ar,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/escapamentos/solenoides/solenoides-bomba-ar/_NoIndex_True?original_category_landing=true
